TaskID,FinishTime
0,-1.000000
1,-1.000000
2,-1.000000
3,-1.000000
4,4.000000
5,84.895523
6,-1.000000
7,-1.000000
8,0.000000
9,20.784721
10,6.928240
11,91.592789
12,4.000000
13,74.313995
14,8.000080
15,63.426075
16,4.000000
17,42.157837
18,-1.000000
19,-1.000000
20,-1.000000
21,-1.000000
22,-1.000000
23,-1.000000
24,-1.000000
25,-1.000000
26,9.125521
27,54.557037
28,-1.000000
29,-1.000000
30,-1.000000
31,-1.000000
32,0.000000
33,48.662323
34,0.000000
35,63.498398
36,4.000000
37,97.210083
38,6.928240
39,72.776962
40,-1.000000
41,-1.000000
42,-1.000000
43,-1.000000
44,-1.000000
45,-1.000000
46,-1.000000
47,-1.000000
48,-1.000000
49,-1.000000
50,-1.000000
51,-1.000000
52,-1.000000
53,-1.000000
54,8.000080
55,63.426075
56,8.784748
57,57.447147
58,-1.000000
59,-1.000000
60,2.000000
61,29.712959
62,6.000000
63,40.641205
64,3.000000
65,25.271202
66,3.000000
67,86.235199
68,9.928240
69,67.617355
70,11.000080
71,70.733200
72,3.000000
73,100.077850
74,12.000000
75,117.148163
76,-1.000000
77,-1.000000
78,-1.000000
79,-1.000000
80,8.000000
81,70.482315
82,9.000000
83,31.271202
84,9.000000
85,43.871445
86,-1.000000
87,-1.000000
88,-1.000000
89,-1.000000
90,6.000000
91,104.306320
92,-1.000000
93,-1.000000
94,-1.000000
95,-1.000000
96,-1.000000
97,-1.000000
98,-1.000000
99,-1.000000
100,8.000000
101,70.097122
102,8.000000
103,14.928240
104,8.000000
105,65.689117
106,12.000000
107,74.482391
108,9.000000
109,75.091278
110,13.000000
111,103.421844
112,13.000000
113,51.157837
114,18.498522
115,42.829720
116,14.000000
117,62.000320
118,10.000000
119,103.723511
120,17.583040
121,38.749199
122,16.928240
123,95.719528
124,15.000000
125,35.784721
126,20.692034
127,38.127716
128,12.000000
129,56.000320
130,18.928240
131,81.410553
132,16.000000
133,34.330399
134,13.000000
135,141.562073
136,13.000000
137,43.199524
138,-1.000000
139,-1.000000
140,21.928240
141,68.260559
142,24.000080
143,37.856560
144,16.000000
145,125.982483
146,20.000000
147,116.995438
148,25.422401
149,63.580162
150,25.000080
151,45.000240
152,21.426865
153,127.257507
154,22.000000
155,42.784721
156,23.000000
157,79.710159
158,19.000000
159,51.000160
160,23.000000
161,65.142883
162,25.928240
163,120.567688
164,25.143791
165,85.542839
166,26.928238
167,164.508163
168,-1.000000
169,-1.000000
170,22.000000
171,44.271202
172,22.000000
173,124.059448
174,26.000000
175,82.710083
176,22.000000
177,110.453842
178,26.000000
179,99.321686
180,29.928238
181,54.908401
182,29.928238
183,143.348557
184,23.000000
185,145.049988
186,29.000000
187,81.307129
188,25.000000
189,85.399124
190,31.928238
191,60.772797
192,29.000000
193,42.856480
194,34.000080
195,73.395752
196,30.000000
197,57.712959
198,35.244370
199,73.402130
200,30.000000
201,89.853912
202,30.000000
203,54.980164
204,31.000000
205,55.331200
206,27.000000
207,37.583038
208,31.000000
209,87.497757
210,33.928238
211,76.260483
212,30.000000
213,44.422321
214,35.928238
215,56.712959
216,33.000000
217,95.865356
218,39.000000
219,105.828156
220,35.000000
221,119.684631
222,34.000000
223,110.210724
224,34.000000
225,52.330399
226,34.000000
227,106.993591
228,37.000000
229,51.422241
230,37.000000
231,73.660881
232,33.000000
233,51.330399
234,-1.000000
235,-1.000000
236,38.000000
237,93.570084
238,38.000000
239,69.749199
240,34.000000
241,76.332321
242,39.000000
243,67.844559
244,35.000000
245,90.570084
246,35.000000
247,109.081451
248,35.000000
249,45.583038
250,40.000000
251,93.814880
252,40.000000
253,107.290802
254,37.000000
255,150.420319
256,41.583038
257,110.980804
258,41.000000
259,149.296570
260,37.000000
261,116.699921
262,39.000000
263,53.422318
264,39.000000
265,124.510803
266,39.000000
267,56.435684
268,43.000000
269,92.153122
270,43.000000
271,101.923996
272,40.000000
273,96.000397
274,45.000000
275,51.928238
276,41.000000
277,108.290802
278,45.000000
279,109.374329
280,49.000080
281,138.353928
282,46.000000
283,186.000885
284,47.000000
285,123.629440
286,47.000000
287,101.111359
288,47.000000
289,53.928238
290,43.000000
291,86.266876
292,43.000000
293,61.330399
294,44.000000
295,142.306244
296,44.000000
297,89.431595
298,44.000000
299,58.422318
300,48.000000
301,91.680954
302,50.928238
303,89.086075
304,45.000000
305,178.147339
306,49.000000
307,116.290802
308,45.000000
309,131.533752
310,49.000000
311,188.313446
312,52.000000
313,121.880478
314,47.000000
315,143.083832
316,47.000000
317,63.000076
318,52.000000
319,87.552963
320,52.000000
321,84.000244
322,54.000000
323,101.159607
324,54.000000
325,75.166161
326,57.928238
327,126.280640
328,58.928238
329,77.258636
330,58.856476
331,100.999359
332,53.000000
333,115.865356
334,56.000000
335,100.000320
336,56.000000
337,62.928238
338,56.000000
339,101.431595
340,62.928238
341,111.425919
342,56.000000
343,72.000076
344,61.000000
345,78.435684
346,66.928238
347,78.928314
348,61.000000
349,144.235123
350,58.000000
351,137.900391
352,58.000000
353,68.583038
354,58.000000
355,96.574875
356,62.000000
357,93.241196
358,62.000000
359,80.330399
360,59.000000
361,73.422318
362,63.000000
363,139.315598
364,59.000000
365,93.871445
366,59.000000
367,72.856476
368,64.000000
369,147.522949
370,61.000000
371,185.964783
372,61.000000
373,123.865280
374,62.000000
375,100.157837
376,62.000000
377,103.569519
378,62.000000
379,83.166161
380,62.000000
381,132.086090
382,67.000000
383,75.000076
384,67.000000
385,113.130554
386,63.000000
387,91.844643
388,67.000000
389,85.330399
390,63.000000
391,80.435684
392,69.000000
393,136.498398
394,70.000000
395,94.331116
396,70.000000
397,126.427277
398,73.000000
399,167.739594
400,-1.000000
401,-1.000000
402,72.583038
403,205.730377
404,69.000000
405,131.354156
406,69.000000
407,82.856476
408,74.000000
409,91.435684
410,74.000000
411,193.265137
412,74.000000
413,126.459839
414,74.000000
415,91.435684
416,71.000000
417,77.928238
418,79.000076
419,136.689194
420,71.000000
421,95.980164
422,79.000076
423,120.569519
424,75.000000
425,127.459839
426,73.000000
427,85.000076
428,73.000000
429,93.000160
430,77.000000
431,108.749207
432,77.000000
433,160.015289
434,73.000000
435,108.553040
436,74.000000
437,108.871368
438,74.000000
439,219.162903
440,74.000000
441,82.000000
442,74.000000
443,123.960236
444,-1.000000
445,-1.000000
446,75.000000
447,96.166077
448,81.000000
449,98.435684
450,79.000000
451,96.435684
452,76.000000
453,148.993591
454,76.000000
455,104.000153
456,77.000000
457,194.235535
458,77.000000
459,108.241196
460,77.000000
461,146.742798
462,83.000000
463,89.928238
464,83.000000
465,128.431519
466,79.000000
467,107.000153
468,83.000000
469,139.710083
470,80.000000
471,159.699921
472,81.000000
473,143.865280
474,81.000000
475,105.000153
476,86.000000
477,117.749207
478,86.000000
479,100.422318
480,83.000000
481,97.422318
482,88.000000
483,167.699997
484,86.000000
485,127.761444
486,90.000000
487,128.157837
488,92.000000
489,118.229919
490,88.000000
491,166.791351
492,89.000000
493,106.435684
494,89.000000
495,97.000076
496,89.000000
497,166.253281
498,93.000000
499,141.497757
500,89.000000
501,101.000076
502,90.000000
503,183.552734
504,90.000000
505,126.660797
506,90.000000
507,153.498398
508,91.000000
509,101.583038
510,92.000000
511,235.165100
512,96.000000
513,118.271194
514,96.000000
515,114.330399
516,92.000000
517,116.331207
518,92.000000
519,158.091278
520,93.000000
521,99.928238
522,93.000000
523,107.422241
524,93.000000
525,172.699921
526,97.000000
527,114.435684
528,93.000000
529,199.659058
530,98.000000
531,126.980164
532,100.000000
533,187.178558
534,96.000000
535,120.980164
536,96.000000
537,118.271194
538,96.000000
539,114.330399
540,100.000000
541,140.595764
542,97.000000
543,118.166077
544,97.000000
545,170.430634
546,102.000000
547,163.640961
548,98.000000
549,104.928238
550,98.000000
551,178.299927
552,102.000000
553,142.595840
554,98.000000
555,182.000488
556,98.000000
557,130.741684
558,99.000000
559,107.000076
560,106.856476
561,117.439514
562,99.000000
563,182.138977
564,104.000000
565,162.923996
566,100.000000
567,130.199432
568,100.000000
569,148.662399
570,100.000000
571,124.980164
572,104.000000
573,120.000076
574,105.583038
575,145.583282
576,101.000000
577,215.752563
578,101.000000
579,105.000000
580,106.000000
581,118.000076
582,102.000000
583,115.856476
584,103.000000
585,109.928238
586,103.000000
587,151.497757
588,103.000000
589,127.980164
590,103.000000
591,190.178467
592,105.000000
593,137.741608
594,105.000000
595,151.130554
596,105.000000
597,161.000320
598,109.000000
599,127.330399
600,105.000000
601,181.000488
602,110.000000
603,127.435684
604,106.000000
605,196.155914
606,107.000000
607,111.000000
608,111.000000
609,211.956085
610,110.000000
611,206.995514
612,111.000000
613,217.658966
614,112.000000
615,148.660889
616,117.000000
617,172.570160
618,118.000000
619,146.844635
620,114.000000
621,176.865280
622,114.000000
623,188.940491
624,115.000000
625,129.422318
626,115.000000
627,187.111450
628,116.000000
629,128.000076
630,116.000000
631,122.928238
632,116.000000
633,140.331207
634,116.000000
635,165.153122
636,120.000000
637,134.422318
638,121.000000
639,212.477356
640,117.000000
641,188.106018
642,117.000000
643,176.194962
644,118.000000
645,124.928238
646,119.000000
647,244.921356
648,120.000000
649,137.435684
650,120.000000
651,172.915359
652,121.000000
653,125.000000
654,121.000000
655,159.574875
656,128.928238
657,183.039597
658,125.000000
659,173.000320
660,122.928238
661,166.195114
662,122.000000
663,191.742798
664,122.000000
665,205.235107
666,123.000000
667,159.660889
668,124.000000
669,200.629456
670,128.000000
671,156.844635
672,124.000000
673,223.036011
674,125.000000
675,135.583038
676,125.000000
677,139.422318
678,126.000000
679,183.689209
680,126.000000
681,142.000076
682,130.000000
683,200.313995
684,126.000000
685,153.712952
686,126.000000
687,289.805756
688,131.000000
689,203.993591
690,127.000000
691,170.266800
692,132.000000
693,177.431519
694,128.000000
695,187.195038
696,128.000000
697,146.330399
698,132.000000
699,148.000076
700,132.000000
701,142.583038
702,129.000000
703,198.742798
704,129.000000
705,160.241196
706,130.000000
707,182.307037
708,130.000000
709,136.928238
710,130.000000
711,140.583115
712,130.000000
713,144.422318
714,136.928238
715,190.743042
716,131.000000
717,145.422318
718,131.000000
719,195.374329
720,131.000000
721,141.583038
722,135.000000
723,166.749207
724,132.000000
725,146.422318
726,132.000000
727,245.420319
728,136.000000
729,174.157761
730,139.000000
731,220.682800
732,135.000000
733,268.806641
734,139.000000
735,184.431519
736,136.000000
737,154.330399
738,136.000000
739,177.761444
740,140.000000
741,157.435684
742,136.000000
743,180.542328
744,140.000000
745,160.000076
746,138.000000
747,212.940399
748,142.000000
749,162.000153
750,142.000000
751,182.741684
752,142.000000
753,162.784714
754,139.000000
755,235.083923
756,143.000000
757,153.583038
758,143.000000
759,151.000000
760,143.000000
761,212.742889
762,139.000000
763,212.321686
764,140.000000
765,188.497681
766,150.000076
767,194.741760
768,147.000000
769,163.000076
770,141.000000
771,217.629456
772,147.000000
773,164.435684
774,143.000000
775,157.422318
776,144.000000
777,158.422241
778,148.000000
779,238.421753
780,145.000000
781,176.241196
782,146.000000
783,190.542404
784,150.000000
785,226.315613
786,147.000000
787,153.928238
788,152.000000
789,212.531372
790,148.000000
791,161.856476
792,149.000000
793,246.077850
794,153.000000
795,189.660889
796,153.000000
797,157.000000
798,150.000000
799,303.258881
800,150.000000
801,210.399048
802,150.000000
803,196.130554
804,155.000000
805,214.425995
806,151.000000
807,220.397827
808,159.000000
809,236.697205
810,152.000000
811,172.784714
812,156.000000
813,198.142792
814,156.000000
815,187.241119
816,152.000000
817,190.157761
818,160.511276
819,174.367752
820,153.000000
821,222.397827
822,153.000000
823,261.885986
824,157.928238
825,263.076416
826,154.000000
827,199.431519
828,154.000000
829,182.844559
830,155.000000
831,187.000244
832,155.000000
833,258.923676
834,155.000000
835,186.241196
836,157.000000
837,219.865356
838,157.000000
839,200.266876
840,161.000000
841,195.176239
842,157.000000
843,175.330399
844,161.000000
845,199.641190
846,158.000000
847,204.130554
848,158.000000
849,276.862000
850,162.000000
851,178.000076
852,165.000000
853,291.974365
854,163.000000
855,194.241119
856,163.000000
857,180.435684
858,159.000000
859,220.579681
860,159.000000
861,172.856476
862,160.000000
863,246.810730
864,164.000000
865,174.583038
866,165.000000
867,179.422318
868,171.928238
869,219.641342
870,163.000000
871,195.741684
872,163.000000
873,224.579590
874,167.000000
875,209.332321
876,163.000000
877,211.000244
878,167.000000
879,195.000153
880,164.000000
881,178.422241
882,170.000000
883,227.689209
884,169.000000
885,223.111267
886,169.000000
887,186.435684
888,173.000000
889,177.000000
890,174.000000
891,303.430298
892,174.000000
893,196.271194
894,174.000000
895,205.241196
896,170.000000
897,218.662415
898,176.928238
899,260.163452
900,171.000000
901,192.166168
902,171.000000
903,217.130493
904,171.000000
905,211.595764
906,171.000000
907,205.176239
908,171.000000
909,191.784714
910,173.000000
911,177.000000
912,177.000000
913,208.749207
914,177.000000
915,191.422318
916,178.000000
917,245.290802
918,174.000000
919,205.241196
920,181.000000
921,195.422318
922,174.000000
923,316.717346
924,174.000000
925,196.271194
926,176.000000
927,190.422241
928,180.000000
929,188.000076
930,176.000000
931,188.000076
932,181.000000
933,275.140625
934,177.000000
935,201.000076
936,178.000000
937,300.573181
938,183.000000
939,238.425903
940,183.000000
941,213.199524
942,179.000000
943,189.583038
944,183.000000
945,204.166168
946,187.928238
947,198.511276
948,184.000000
949,273.353760
950,188.000076
951,219.241272
952,180.000000
953,218.157837
954,180.000000
955,238.924072
956,180.000000
957,204.980164
958,181.000000
959,267.810730
960,181.000000
961,209.844559
962,182.000000
963,266.664642
964,182.000000
965,188.928238
966,187.000000
967,244.689209
968,183.000000
969,200.435684
970,183.000000
971,205.271194
972,183.000000
973,201.330399
974,183.000000
975,273.421753
976,185.000000
977,215.199524
978,185.000000
979,231.130554
980,191.000000
981,218.712952
982,187.000000
983,281.319214
984,191.000000
985,250.194946
986,191.000000
987,236.078003
988,188.000000
989,239.068970
990,189.000000
991,289.956085
992,190.000000
993,210.000153
994,194.000000
995,242.497772
996,190.000000
997,255.848724
998,191.000000
999,324.147339
1000,192.000000
1001,218.229843
1002,196.000000
1003,206.583038
1004,193.000000
1005,263.313995
1006,197.000000
1007,211.422241
1008,193.000000
1009,272.700012
1010,198.000000
1011,215.856476
1012,194.000000
1013,216.271194
1014,194.000000
1015,288.319275
1016,198.000000
1017,208.583038
1018,200.928238
1019,232.677444
1020,195.000000
1021,208.856476
1022,199.000000
1023,247.689774
1024,195.000000
1025,255.531372
1026,205.928238
1027,268.855957
1028,200.000000
1029,228.844574
1030,202.000000
1031,306.278320
1032,202.000000
1033,247.077911
1034,199.000000
1035,221.271194
1036,200.000000
1037,218.330399
1038,201.000000
1039,229.000153
1040,201.000000
1041,257.427368
1042,205.000000
1043,274.397827
1044,205.000000
1045,213.000000
1046,206.000000
1047,218.000076
1048,202.000000
1049,263.579590
1050,206.000000
1051,223.435684
1052,202.000000
1053,301.035919
1054,202.000000
1055,279.149750
1056,203.000000
1057,227.000076
1058,203.000000
1059,215.000076
1060,203.000000
1061,282.700012
1062,207.000000
1063,247.000244
1064,207.000000
1065,255.497681
1066,204.000000
1067,299.247681
1068,204.000000
1069,256.915344
1070,205.000000
1071,225.784714
1072,209.000000
1073,213.000000
1074,205.000000
1075,247.332245
1076,209.000000
1077,260.068878
1078,206.000000
1079,263.689117
1080,206.000000
1081,224.330399
1082,210.000000
1083,227.435684
1084,210.000000
1085,280.313995
1086,206.000000
1087,289.235046
1088,207.000000
1089,211.000000
1090,207.000000
1091,252.431519
1092,207.000000
1093,227.000076
1094,207.000000
1095,261.991211
1096,211.000000
1097,247.000153
1098,214.000000
1099,248.176239
1100,214.000000
1101,254.000244
1102,211.000000
1103,319.296570
1104,211.000000
1105,306.247589
1106,211.000000
1107,245.176147
1108,211.000000
1109,235.980072
1110,212.000000
1111,239.712952
1112,213.000000
1113,219.928238
1114,213.000000
1115,262.960327
1116,214.000000
1117,271.689117
1118,215.000000
1119,343.748657
1120,215.000000
1121,287.993591
1122,215.000000
1123,239.980072
1124,215.000000
1125,233.330399
1126,221.928238
1127,254.669846
1128,216.000000
1129,228.000076
1130,216.000000
1131,282.091187
1132,216.000000
1133,268.307129
1134,216.000000
1135,288.993591
1136,221.000000
1137,235.422318
1138,218.000000
1139,290.111450
1140,218.000000
1141,315.077850
1142,218.000000
1143,339.260864
1144,218.000000
1145,313.247589
1146,220.000000
1147,248.844574
1148,220.000000
1149,317.734955
1150,221.000000
1151,225.000000
1152,225.000000
1153,275.120148
1154,221.000000
1155,290.397827
1156,225.000000
1157,277.307129
1158,221.000000
1159,261.595764
1160,222.000000
1161,226.000000
1162,222.000000
1163,280.924072
1164,222.000000
1165,252.199524
1166,222.000000
1167,343.656006
1168,222.000000
1169,250.844574
1170,223.000000
1171,278.570160
1172,227.000000
1173,273.130554
1174,223.000000
1175,255.741608
1176,224.000000
1177,276.307129
1178,228.000000
1179,343.378418
1180,230.000000
1181,300.313995
1182,225.000000
1183,253.000153
1184,229.000000
1185,255.229919
1186,225.000000
1187,343.390015
1188,227.000000
1189,333.659058
1190,231.000000
1191,237.928238
1192,227.000000
1193,248.166077
1194,228.000000
1195,245.435669
1196,228.000000
1197,264.000153
1198,234.000000
1199,275.569519
1200,230.000000
1201,327.324707
1202,230.000000
1203,248.330414
1204,235.000000
1205,281.130554
1206,231.000000
1207,328.734863
1208,231.000000
1209,345.752625
1210,236.000000
1211,267.749207
1212,232.000000
1213,329.077850
1214,236.000000
1215,305.742798
1216,232.000000
1217,263.749207
1218,237.000000
1219,285.497772
1220,237.000000
1221,279.332336
1222,234.000000
1223,255.166168
1224,238.000000
1225,282.542389
1226,236.000000
1227,263.712952
1228,240.000000
1229,252.000092
1230,240.000000
1231,261.166168
1232,236.000000
1233,254.330414
1234,237.000000
1235,306.397827
1236,237.000000
1237,259.271210
1238,237.000000
1239,247.583038
1240,241.928238
1241,342.884216
1242,241.000000
1243,259.330414
1244,238.000000
1245,366.562073
1246,238.000000
1247,305.290894
1248,238.000000
1249,259.166077
1250,239.000000
1251,288.153107
1252,243.000000
1253,321.872162
1254,239.000000
1255,274.552948
1256,244.000000
1257,292.497772
1258,240.000000
1259,340.956085
1260,243.000000
1261,289.130554
1262,244.000000
1263,265.166168
1264,242.000000
1265,290.497772
1266,243.000000
1267,269.229919
1268,247.000000
1269,264.435669
1270,243.000000
1271,359.413757
1272,247.000000
1273,257.583038
1274,247.000000
1275,333.533752
1276,245.000000
1277,283.157837
1278,249.000000
1279,261.000092
1280,246.000000
1281,268.271210
1282,246.000000
1283,303.689117
1284,250.000000
1285,293.266876
1286,246.000000
1287,256.583038
1288,247.000000
1289,265.330414
1290,247.000000
1291,344.734955
1292,251.000000
1293,269.330414
1294,251.000000
1295,283.000153
1296,247.000000
1297,257.583038
1298,248.000000
1299,276.000153
1300,253.000000
1301,275.271210
1302,253.000000
1303,283.199524
1304,254.000000
1305,278.980164
1306,250.000000
1307,324.940399
1308,250.000000
1309,286.660797
1310,251.000000
1311,273.271210
1312,251.000000
1313,277.229919
1314,255.000000
1315,349.064392
1316,257.000000
1317,326.742798
1318,-1.000000
1319,-1.000000
1320,260.928253
1321,321.459686
1322,254.000000
1323,389.824219
1324,258.000000
1325,290.741608
1326,254.000000
1327,282.844574
1328,256.000000
1329,398.380615
