TaskID,FinishTime_Chairs,,
414,1,0,
415,0,0,
416,1,0,
417,0,0,
418,1,0,
419,0,0,
420,1,0,
421,0,0,
422,1,0,
423,0,0,
424,1,0,
425,0,0,
426,1,0,
427,0,0,
428,1,0,
429,0,0,
430,1,0,
431,0,0,
432,1,0,
433,2,0,
434,1,0,
435,1,0,
436,1,0,
437,0,0,
438,1,0,
439,0,0,
440,1,0,
441,0,0,
442,1,0,
443,1,0,
444,1,0,
445,0,0,
446,1,0,
447,0,0,
448,3,0,
449,2,0,
450,2,0,
451,2,0,
452,2,0,
453,1,0,
454,1,0,
455,0,0,
456,1,0,
457,0,0,
458,1,0,
459,2,0,
460,1,0,
461,0,0,
462,1,0,
463,0,0,
464,1,0,
465,0,0,
466,1,0,
467,0,0,
468,1,0,
469,2,0,
470,2,0,
471,2,0,
472,1,0,
473,1,0,
474,2,0,
475,0,0,
476,1,0,
477,0,0,
478,1,0,
479,0,0,
480,3,0,
481,0,0,
482,1,0,
483,0,0,
484,2,0,
485,1,0,
486,1,0,
487,1,0,
488,1,0,
489,0,0,
490,1,0,
491,0,0,
492,1,0,
493,1,0,
494,1,0,
495,1,0,
496,1,0,
497,2,0,
498,2,0,
499,1,0,
500,3,0,
501,0,0,
502,2,0,
503,2,0,
504,3,0,
505,2,0,
506,2,0,
507,0,0,
508,1,0,
509,0,0,
510,1,0,
511,0,0,
512,2,0,
513,1,0,
514,1,0,
515,1,0,
516,2,0,
517,1,0,
518,1,0,
519,1,0,
520,1,0,
521,0,0,
522,1,0,
523,0,0,
524,2,0,
525,0,0,
526,2,0,
527,1,0,
528,2,0,
529,0,0,
530,2,0,
531,1,0,
532,3,0,
533,0,0,
534,1,0,
535,0,0,
536,1,0,
537,0,0,
538,3,0,
539,0,0,
540,2,0,
541,0,0,
542,1,0,
543,0,0,
544,1,0,
545,2,0,
546,2,0,
547,1,0,
548,1,0,
549,0,0,
550,1,0,
551,0,0,
552,1,0,
553,0,0,
554,2,0,
555,0,0,
556,1,0,
557,0,0,
558,1,0,
559,2,0,
560,1,0,
561,0,0,
562,1,0,
563,0,0,
564,3,0,
565,2,0,
566,2,0,
567,2,0,
568,3,0,
569,1,0,
570,1,0,
571,0,0,
572,1,0,
573,0,0,
574,1,0,
575,0,0,
576,1,0,
577,0,0,
578,1,0,
579,2,0,
580,1,0,
581,0,0,
582,2,0,
583,2,0,
584,1,0,
585,0,0,
586,2,0,
587,0,0,
588,2,0,
589,1,0,
590,3,0,
591,2,0,
592,1,0,
593,0,0,
594,1,0,
595,0,0,
596,3,0,
597,0,0,
598,1,0,
599,0,0,
600,1,0,
601,0,0,
602,1,0,
603,0,0,
604,1,0,
605,0,0,
606,1,0,
607,0,0,
608,2,0,
609,2,0,
610,1,0,
611,0,0,
612,2,0,
613,1,0,
614,2,0,
615,2,0,
616,1,0,
617,0,0,
618,1,0,
619,0,0,
620,1,0,
621,0,0,
622,1,0,
623,2,0,
624,1,0,
625,0,0,
626,1,0,
627,0,0,
628,2,0,
629,1,0,
630,2,0,
631,1,0,
632,1,0,
633,0,0,
634,1,0,
635,0,0,
636,1,0,
637,0,0,
638,1,0,
639,1,0,
640,3,0,
641,2,0,
642,3,0,
643,0,0,
644,2,0,
645,2,0,
646,1,0,
647,2,0,
648,1,0,
649,0,0,
650,3,0,
651,0,0,
652,2,0,
653,2,0,
654,2,0,
655,1,0,
656,1,0,
657,0,0,
658,3,0,
659,2,0,
660,-1,1,
661,-1,1,
662,2,0,
663,1,0,
664,-1,1,
665,-1,1,
666,1,0,
667,0,0,
668,2,0,
669,1,0,
670,2,0,
671,1,0,
672,1,0,
673,0,0,
674,1,0,
675,2,0,
676,1,0,
677,1,0,
678,3,0,
679,0,0,
680,1,0,
681,0,0,
682,1,0,
683,0,0,
684,1,0,
685,0,0,
686,2,0,
687,1,0,
688,1,0,
689,0,0,
690,2,0,
691,1,0,
692,1,0,
693,0,0,
694,1,0,
695,2,0,
696,2,0,
697,2,0,
698,1,0,
699,0,0,
700,1,0,
701,0,0,
702,1,0,
703,0,0,
704,1,0,
705,0,0,
706,1,0,
707,0,0,
708,1,0,
709,0,0,
710,1,0,
711,0,0,
712,2,0,
713,0,0,
714,2,0,
715,1,0,
716,1,0,
717,0,0,
718,1,0,
719,0,0,
720,3,0,
721,0,0,
722,1,0,
723,0,0,
724,1,0,
725,0,0,
726,1,0,
727,0,0,
728,1,0,
729,0,0,
730,2,0,
731,1,0,
732,3,0,
733,1,0,
734,1,0,
735,0,0,
736,1,0,
737,0,0,
738,1,0,
739,0,0,
740,3,0,
741,2,0,
742,3,0,
743,1,0,
744,1,0,
745,0,0,
746,2,0,
747,0,0,
748,1,0,
749,0,0,
750,1,0,
751,0,0,
752,1,0,
753,2,0,
754,1,0,
755,1,0,
756,1,0,
757,0,0,
758,1,0,
759,0,0,
760,-1,1,
761,-1,1,
762,2,0,
763,1,0,
764,2,0,
765,1,0,
766,1,0,
767,0,0,
768,3,0,
769,1,0,
770,1,0,
771,0,0,
772,3,0,
773,1,0,
774,3,0,
775,2,0,
776,1,0,
777,2,0,
778,1,0,
779,1,0,
780,2,0,
781,1,0,
782,1,0,
783,0,0,
784,1,0,
785,0,0,
786,1,0,
787,0,0,
788,1,0,
789,0,0,
790,-1,1,
791,-1,1,
792,-1,1,
793,-1,1,
794,1,0,
795,0,0,
796,1,0,
797,0,0,
798,3,0,
799,1,0,
800,1,0,
801,0,0,
802,1,0,
803,0,0,
804,1,0,
805,0,0,
806,3,0,
807,2,0,
808,2,0,
809,1,0,
810,1,0,
811,0,0,
812,2,0,
813,0,0,
814,1,0,
815,0,0,
816,1,0,
817,0,0,
818,1,0,
819,0,0,
820,1,0,
821,0,0,
822,1,0,
823,0,0,
824,1,0,
825,0,0,
826,1,0,
827,1,0,
828,1,0,
829,0,0,
830,1,0,
831,1,0,
832,2,0,
833,1,0,
834,3,0,
835,0,0,
836,2,0,
837,0,0,
838,2,0,
839,1,0,
840,1,0,
841,0,0,
842,-1,1,
843,-1,1,
844,1,0,
845,0,0,
846,1,0,
847,1,0,
848,2,0,
849,1,0,
850,1,0,
851,0,0,
852,1,0,
853,0,0,
854,1,0,
855,0,0,
856,1,0,
857,0,0,
858,3,0,
859,0,0,
860,2,0,
861,1,0,
862,1,0,
863,0,0,
864,1,0,
865,0,0,
866,2,0,
867,2,0,
868,-1,1,
869,-1,1,
870,1,0,
871,0,0,
872,1,0,
873,0,0,
874,-1,1,
875,-1,1,
876,1,0,
877,2,0,
878,2,0,
879,0,0,
880,-1,1,
881,-1,1,
882,1,0,
883,0,0,
884,2,0,
885,2,0,
886,3,0,
887,2,0,
888,3,0,
889,1,0,
890,1,0,
891,0,0,
892,1,0,
893,1,0,
894,3,0,
895,2,0,
896,1,0,
897,0,0,
898,1,0,
899,0,0,
900,2,0,
901,0,0,
902,-1,1,
903,-1,1,
904,1,0,
905,0,0,
906,2,0,
907,1,0,
908,1,0,
909,1,0,
910,2,0,
911,0,0,
912,3,0,
913,1,0,
914,1,0,
915,0,0,
916,-1,1,
917,-1,1,
918,1,0,
919,0,0,
920,3,0,
921,0,0,
922,1,0,
923,1,0,
924,1,0,
925,0,0,
926,1,0,
927,1,0,
928,3,0,
929,0,0,
930,1,0,
931,0,0,
932,1,0,
933,0,0,
934,2,0,
935,0,0,
936,3,0,
937,1,0,
938,1,0,
939,2,0,
940,1,0,
941,0,0,
942,3,0,
943,0,0,
944,1,0,
945,0,0,
946,2,0,
947,1,0,
948,1,0,
949,0,0,
950,3,0,
951,0,0,
952,1,0,
953,0,0,
954,1,0,
955,1,0,
956,1,0,
957,0,0,
958,1,0,
959,0,0,
960,1,0,
961,0,0,
962,1,0,
963,0,0,
964,3,0,
965,0,0,
966,2,0,
967,1,0,
968,1,0,
969,2,0,
970,1,0,
971,0,0,
972,2,0,
973,0,0,
974,2,0,
975,1,0,
976,1,0,
977,0,0,
978,2,0,
979,0,0,
980,1,0,
981,0,0,
982,-1,1,
983,-1,1,
984,2,0,
985,2,0,
986,1,0,
987,0,0,
988,3,0,
989,0,0,
990,1,0,
991,0,0,
992,2,0,
993,1,0,
994,1,0,
995,0,0,
996,3,0,
997,2,0,
998,2,0,
999,1,0,
1000,1,0,
1001,0,0,
1002,1,0,
1003,0,0,
1004,1,0,
1005,2,0,
1006,3,0,
1007,1,0,
1008,1,0,
1009,1,0,
1010,1,0,
1011,1,0,
1012,1,0,
1013,0,0,
1014,2,0,
1015,2,0,
1016,2,0,
1017,1,0,
1018,2,0,
1019,1,0,
1020,1,0,
1021,0,0,
1022,3,0,
1023,1,0,
1024,1,0,
1025,0,0,
1026,1,0,
1027,0,0,
1028,1,0,
1029,0,0,
1030,2,0,
1031,1,0,
1032,1,0,
1033,0,0,
1034,1,0,
1035,0,0,
1036,1,0,
1037,0,0,
1038,1,0,
1039,0,0,
1040,1,0,
1041,0,0,
1042,1,0,
1043,2,0,
1044,1,0,
1045,0,0,
1046,3,0,
1047,0,0,
1048,1,0,
1049,0,0,
1050,-1,1,
1051,-1,1,
1052,1,0,
1053,0,0,
1054,1,0,
1055,0,0,
1056,2,0,
1057,2,0,
1058,2,0,
1059,1,0,
1060,3,0,
1061,0,0,
1062,3,0,
1063,1,0,
1064,2,0,
1065,0,0,
1066,3,0,
1067,2,0,
1068,1,0,
1069,0,0,
1070,2,0,
1071,1,0,
1072,3,0,
1073,0,0,
1074,3,0,
1075,1,0,
1076,1,0,
1077,1,0,
1078,3,0,
1079,2,0,
1080,3,0,
1081,2,0,
1082,1,0,
1083,0,0,
1084,1,0,
1085,0,0,
1086,1,0,
1087,0,0,
1088,1,0,
1089,1,0,
1090,1,0,
1091,0,0,
1092,2,0,
1093,2,0,
1094,3,0,
1095,2,0,
1096,1,0,
1097,0,0,
1098,1,0,
1099,0,0,
1100,-1,1,
1101,-1,1,
1102,1,0,
1103,0,0,
1104,1,0,
1105,0,0,
1106,1,0,
1107,0,0,
1108,1,0,
1109,1,0,
1110,-1,1,
1111,-1,1,
1112,1,0,
1113,1,0,
1114,1,0,
1115,0,0,
1116,2,0,
1117,1,0,
1118,1,0,
1119,0,0,
1120,2,0,
1121,1,0,
1122,1,0,
1123,0,0,
1124,1,0,
1125,0,0,
1126,2,0,
1127,1,0,
1128,1,0,
1129,0,0,
1130,-1,1,
1131,-1,1,
1132,2,0,
1133,1,0,
1134,1,0,
1135,0,0,
1136,3,0,
1137,0,0,
1138,1,0,
1139,0,0,
1140,1,0,
1141,0,0,
1142,1,0,
1143,0,0,
1144,1,0,
1145,0,0,
1146,3,0,
1147,2,0,
1148,1,0,
1149,0,0,
1150,1,0,
1151,0,0,
1152,1,0,
1153,0,0,
1154,1,0,
1155,0,0,
1156,1,0,
1157,0,0,
1158,1,0,
1159,0,0,
1160,2,0,
1161,2,0,
1162,1,0,
1163,0,0,
1164,-1,1,
1165,-1,1,
1166,1,0,
1167,1,0,
1168,1,0,
1169,0,0,
1170,-1,1,
1171,-1,1,
1172,1,0,
1173,0,0,
1174,1,0,
1175,0,0,
1176,-1,1,
1177,-1,1,
1178,2,0,
1179,0,0,
1180,-1,1,
1181,-1,1,
1182,1,0,
1183,0,0,
1184,1,0,
1185,0,0,
1186,2,0,
1187,1,0,
1188,2,0,
1189,0,0,
1190,1,0,
1191,0,0,
1192,1,0,
1193,0,0,
1194,1,0,
1195,0,0,
1196,1,0,
1197,0,0,
1198,2,0,
1199,0,0,
1200,1,0,
1201,0,0,
1202,1,0,
1203,0,0,
1204,-1,1,
1205,-1,1,
1206,2,0,
1207,0,0,
1208,1,0,
1209,0,0,
1210,2,0,
1211,1,0,
1212,1,0,
1213,0,0,
1214,1,0,
1215,2,0,
1216,1,0,
1217,0,0,
1218,1,0,
1219,0,0,
1220,2,0,
1221,1,0,
1222,1,0,
1223,0,0,
1224,3,0,
1225,0,0,
1226,1,0,
1227,0,0,
1228,2,0,
1229,1,0,
1230,2,0,
1231,2,0,
1232,1,0,
1233,0,0,
1234,1,0,
1235,0,0,
1236,3,0,
1237,1,0,
1238,1,0,
1239,0,0,
1240,2,0,
1241,0,0,
1242,1,0,
1243,1,0,
1244,1,0,
1245,0,0,
1246,-1,1,
1247,-1,1,
1248,2,0,
1249,0,0,
1250,1,0,
1251,0,0,
1252,3,0,
1253,0,0,
1254,1,0,
1255,2,0,
1256,1,0,
1257,0,0,
1258,1,0,
1259,0,0,
1260,1,0,
1261,0,0,
1262,1,0,
1263,0,0,
1264,2,0,
1265,1,0,
1266,-1,1,
1267,-1,1,
1268,2,0,
1269,0,0,
1270,2,0,
1271,1,0,
1272,2,0,
1273,1,0,
1274,2,0,
1275,1,0,
1276,3,0,
1277,1,0,
1278,2,0,
1279,0,0,
1280,2,0,
1281,2,0,
1282,1,0,
1283,0,0,
1284,1,0,
1285,0,0,
1286,2,0,
1287,0,0,
1288,1,0,
1289,0,0,
1290,1,0,
1291,0,0,
1292,1,0,
1293,2,0,
1294,-1,1,
1295,-1,1,
1296,1,0,
1297,1,0,
1298,-1,1,
1299,-1,1,
1300,1,0,
1301,0,0,
1302,1,0,
1303,1,0,
1304,1,0,
1305,0,0,
1306,-1,1,
1307,-1,1,
1308,2,0,
1309,0,0,
1310,1,0,
1311,0,0,
1312,2,0,
1313,0,0,
1314,1,0,
1315,0,0,
1316,1,0,
1317,1,0,
1318,1,0,
1319,1,0,
1320,1,0,
1321,0,0,
1322,2,0,
1323,0,0,
1324,2,0,
1325,0,0,
1326,1,0,
1327,0,0,
1328,1,0,
1329,0,0,
1330,1,0,
1331,0,0,
1332,1,0,
1333,0,0,
1334,2,0,
1335,1,0,
1336,1,0,
1337,0,0,
1338,1,0,
1339,0,0,
1340,1,0,
1341,1,0,
1342,1,0,
1343,0,0,
1344,3,0,
1345,2,0,
1346,1,0,
1347,0,0,
1348,1,0,
1349,0,0,
1350,1,0,
1351,0,0,
1352,3,0,
1353,1,0,
1354,2,0,
1355,1,0,
1356,1,0,
1357,0,0,
1358,2,0,
1359,1,0,
1360,1,0,
1361,0,0,
1362,1,0,
1363,0,0,
1364,2,0,
1365,0,0,
1366,1,0,
1367,0,0,
1368,2,0,
1369,2,0,
1370,1,0,
1371,0,0,
1372,2,0,
1373,0,0,
1374,1,0,
1375,0,0,
1376,1,0,
1377,0,0,
1378,1,0,
1379,0,0,
1380,1,0,
1381,0,0,
1382,2,0,
1383,1,0,
1384,3,0,
1385,2,0,
1386,2,0,
1387,1,0,
1388,1,0,
1389,0,0,
1390,1,0,
1391,1,0,
1392,1,0,
1393,0,0,
1394,3,0,
1395,1,0,
1396,2,0,
1397,1,0,
1398,1,0,
1399,0,0,
1400,1,0,
1401,0,0,
1402,3,0,
1403,1,0,
1404,1,0,
1405,0,0,
1406,1,0,
1407,1,0,
1408,1,0,
1409,0,0,
1410,1,0,
1411,0,0,
1412,2,0,
1413,0,0,
1414,1,0,
1415,1,0,
1416,3,0,
1417,1,0,
1418,2,0,
1419,0,0,
1420,1,0,
1421,0,0,
1422,1,0,
1423,0,0,
1424,2,0,
1425,1,0,
1426,1,0,
1427,0,0,
1428,2,0,
1429,0,0,
1430,1,0,
1431,0,0,
1432,3,0,
1433,1,0,
1434,2,0,
1435,1,0,
1436,-1,1,
1437,-1,1,
1438,1,0,
1439,0,0,
1440,1,0,
1441,0,0,
1442,3,0,
1443,2,0,
1444,2,0,
1445,1,0,
1446,2,0,
1447,0,0,
1448,1,0,
1449,0,0,
1450,1,0,
1451,0,0,
1452,2,0,
1453,0,0,
1454,1,0,
1455,0,0,
1456,1,0,
1457,0,0,
1458,1,0,
1459,0,0,
1460,1,0,
1461,0,0,
1462,1,0,
1463,0,0,
1464,3,0,
1465,0,0,
1466,2,0,
1467,2,0,
1468,3,0,
1469,2,0,
1470,1,0,
1471,0,0,
1472,1,0,
1473,0,0,
1474,1,0,
1475,0,0,
1476,1,0,
1477,0,0,
1478,1,0,
1479,0,0,
1480,1,0,
1481,0,0,
1482,1,0,
1483,0,0,
1484,1,0,
1485,0,0,
1486,3,0,
1487,0,0,
1488,1,0,
1489,0,0,
1490,1,0,
1491,0,0,
1492,1,0,
1493,0,0,
1494,1,0,
1495,0,0,
1496,2,0,
1497,1,0,
1498,1,0,
1499,0,0,
1500,2,0,
1501,1,0,
1502,1,0,
1503,0,0,
1504,1,0,
1505,0,0,
1506,1,0,
1507,0,0,
1508,1,0,
1509,0,0,
1510,2,0,
1511,1,0,
1512,1,0,
1513,0,0,
1514,3,0,
1515,1,0,
1516,1,0,
1517,1,0,
1518,2,0,
1519,1,0,
1520,1,0,
1521,0,0,
1522,1,0,
1523,0,0,
1524,1,0,
1525,0,0,
1526,1,0,
1527,0,0,
1528,2,0,
1529,1,0,
1530,1,0,
1531,0,0,
1532,1,0,
1533,0,0,
1534,1,0,
1535,0,0,
1536,1,0,
1537,2,0,
1538,1,0,
1539,0,0,
1540,2,0,
1541,0,0,
1542,1,0,
1543,1,0,
1544,2,0,
1545,0,0,
1546,-1,1,
1547,-1,1,
1548,1,0,
1549,1,0,
1550,-1,1,
1551,-1,1,
1552,-1,1,
1553,-1,1,
1554,1,0,
1555,0,0,
1556,-1,1,
1557,-1,1,
1558,2,0,
1559,1,0,
1560,1,0,
1561,1,0,
1562,2,0,
1563,0,0,
1564,2,0,
1565,1,0,
1566,3,0,
1567,1,0,
1568,1,0,
1569,0,0,
1570,1,0,
1571,0,0,
1572,2,0,
1573,1,0,
1574,1,0,
1575,0,0,
1576,1,0,
1577,0,0,
1578,1,0,
1579,0,0,
1580,1,0,
1581,0,0,
1582,-1,1,
1583,-1,1,
1584,1,0,
1585,1,0,
1586,-1,1,
1587,-1,1,
1588,3,0,
1589,0,0,
1590,3,0,
1591,2,0,
1592,1,0,
1593,0,0,
1594,2,0,
1595,0,0,
1596,1,0,
1597,0,0,
1598,1,0,
1599,0,0,
1600,1,0,
1601,1,0,
1602,1,0,
1603,0,0,
1604,1,0,
1605,1,0,
1606,-1,1,
1607,-1,1,
1608,1,0,
1609,0,0,
1610,1,0,
1611,0,0,
1612,1,0,
1613,0,0,
1614,1,0,
1615,0,0,
1616,2,0,
1617,0,0,
1618,1,0,
1619,0,0,
1620,1,0,
1621,0,0,
1622,1,0,
1623,0,0,
1624,1,0,
1625,0,0,
1626,1,0,
1627,0,0,
1628,1,0,
1629,0,0,
1630,1,0,
1631,0,0,
1632,1,0,
1633,0,0,
1634,2,0,
1635,1,0,
1636,1,0,
1637,0,0,
1638,1,0,
1639,0,0,
1640,1,0,
1641,0,0,
1642,1,0,
1643,0,0,
1644,2,0,
1645,1,0,
1646,1,0,
1647,0,0,
1648,1,0,
1649,0,0,
1650,2,0,
1651,2,0,
1652,1,0,
1653,0,0,
1654,2,0,
1655,1,0,
1656,1,0,
1657,1,0,
1658,1,0,
1659,0,0,
1660,2,0,
1661,1,0,
1662,1,0,
1663,1,0,
1664,1,0,
1665,1,0,
1666,1,0,
1667,2,0,
1668,1,0,
1669,0,0,
1670,2,0,
1671,1,0,
1672,1,0,
1673,0,0,
1674,1,0,
1675,0,0,
1676,1,0,
1677,0,0,
1678,1,0,
1679,0,0,
1680,2,0,
1681,2,0,
1682,-1,1,
1683,-1,1,
1684,1,0,
1685,0,0,
1686,2,0,
1687,1,0,
1688,1,0,
1689,2,0,
1690,1,0,
1691,0,0,
1692,1,0,
1693,0,0,
1694,2,0,
1695,0,0,
1696,1,0,
1697,0,0,
1698,1,0,
1699,0,0,
1700,1,0,
1701,0,0,
1702,1,0,
1703,0,0,
1704,3,0,
1705,0,0,
1706,1,0,
1707,0,0,
1708,2,0,
1709,1,0,
1710,1,0,
1711,2,0,
1712,2,0,
1713,0,0,
1714,1,0,
1715,0,0,
1716,2,0,
1717,1,0,
1718,2,0,
1719,1,0,
1720,2,0,
1721,0,0,
1722,1,0,
1723,0,0,
1724,2,0,
1725,1,0,
1726,1,0,
1727,0,0,
1728,1,0,
1729,0,0,
1730,1,0,
1731,0,0,
1732,1,0,
1733,0,0,
1734,1,0,
1735,0,0,
1736,1,0,
1737,0,0,
1738,1,0,
1739,0,0,
1740,2,0,
1741,1,0,
1742,1,0,
1743,0,0,
1744,1,0,
1745,0,0,
1746,1,0,
1747,0,0,
1748,1,0,
1749,0,0,
1750,3,0,
1751,1,0,
1752,3,0,
1753,1,0,
1754,3,0,
1755,1,0,
1756,1,0,
1757,1,0,
1758,1,0,
1759,0,0,
1760,2,0,
1761,2,0,
1762,3,0,
1763,2,0,
1764,1,0,
1765,0,0,
1766,1,0,
1767,0,0,
1768,1,0,
1769,0,0,
1770,2,0,
1771,2,0,
1772,1,0,
1773,0,0,
1774,1,0,
1775,0,0,
1776,2,0,
1777,0,0,
1778,2,0,
1779,1,0,
1780,1,0,
1781,0,0,
1782,1,0,
1783,0,0,
1784,2,0,
1785,1,0,
1786,1,0,
1787,0,0,
1788,1,0,
1789,0,0,
1790,1,0,
1791,1,0,
1792,1,0,
1793,0,0,
1794,2,0,
1795,0,0,
1796,1,0,
1797,0,0,
1798,1,0,
1799,0,0,
1800,-1,1,
1801,-1,1,
1802,2,0,
1803,0,0,
1804,1,0,
1805,0,0,
1806,-1,1,
1807,-1,1,
1808,1,0,
1809,0,0,
1810,2,0,
1811,1,0,
1812,1,0,
1813,1,0,
1814,1,0,
1815,0,0,
1816,2,0,
1817,1,0,
1818,2,0,
1819,0,0,
1820,1,0,
1821,0,0,
1822,-1,1,
1823,-1,1,
1824,1,0,
1825,0,0,
1826,1,0,
1827,1,0,
1828,1,0,
1829,0,0,
1830,1,0,
1831,0,0,
1832,1,0,
1833,0,0,
1834,1,0,
1835,0,0,
1836,1,0,
1837,0,0,
1838,-1,1,
1839,-1,1,
1840,1,0,
1841,1,0,
1842,1,0,
1843,0,0,
1844,1,0,
1845,1,0,
1846,3,0,
1847,2,0,
1848,1,0,
1849,0,0,
1850,-1,1,
1851,-1,1,
1852,1,0,
1853,0,0,
1854,3,0,
1855,1,0,
1856,1,0,
1857,0,0,
