TaskID,FinishTime
0,3.464120
1,29.464241
2,2.000000
3,10.717840
4,2.000000
5,6.000040
6,2.000000
7,7.291520
8,0.000000
9,15.099760
10,2.000000
11,6.000040
12,2.000000
13,21.078880
14,2.000000
15,5.464120
16,0.000000
17,4.000040
18,2.000000
19,31.597443
20,2.000000
21,12.583040
22,2.000000
23,29.785080
24,0.000000
25,11.135601
26,3.464120
27,26.975441
28,2.000000
29,7.291520
30,2.000000
31,41.950241
32,4.000040
33,22.583118
34,3.000000
35,5.000000
36,3.000000
37,11.717840
38,3.000000
39,18.874599
40,3.000000
41,8.291520
42,1.000000
43,14.856480
44,3.000000
45,23.300800
46,4.464120
47,23.751518
48,3.000000
49,9.000040
50,3.000000
51,10.291520
52,2.000000
53,13.211201
54,3.000000
55,15.165560
56,3.000000
57,22.078918
58,3.000000
59,5.000000
60,6.000040
61,16.583078
62,1.000000
63,5.000040
64,3.000000
65,8.291520
66,2.000000
67,15.211201
68,4.464120
69,13.755680
70,4.000000
71,15.135601
72,4.000000
73,12.717840
74,4.000000
75,12.000040
76,6.000040
77,17.464199
78,4.000000
79,9.291520
80,5.000000
81,15.583080
82,3.000000
83,14.135601
84,4.000000
85,25.874601
86,4.464120
87,17.755680
88,5.000000
89,69.503639
90,4.000000
91,13.165199
92,4.000000
93,17.114960
94,5.464120
95,19.856478
96,6.000000
97,51.367840
98,5.464120
99,10.928240
100,8.291520
101,11.755640
102,3.464120
103,5.464120
104,3.000000
105,8.291520
106,6.000040
107,16.000080
108,5.000000
109,21.928280
110,5.000000
111,22.088120
112,8.291520
113,24.166077
114,7.000040
115,26.211239
116,5.000000
117,10.291520
118,6.464120
119,11.755639
120,7.464120
121,40.812241
122,3.000000
123,8.291520
124,9.291520
125,19.874561
126,5.000000
127,15.583080
128,3.000000
129,56.814804
130,7.000000
131,10.464120
132,8.000040
133,23.620638
134,6.000040
135,40.718002
136,7.464120
137,14.392360
138,11.000040
139,25.502680
140,8.000040
141,27.291639
142,9.291520
143,30.362961
144,6.000040
145,24.376400
146,9.755640
147,28.338718
148,11.291520
149,27.683918
150,8.000040
151,10.000040
152,8.928240
153,23.856480
154,7.464120
155,30.003120
156,12.583039
157,33.146919
158,5.000000
159,20.099762
160,6.000000
161,11.291519
162,11.291559
163,16.755678
164,8.291520
165,13.583039
166,7.464120
167,24.975441
168,14.583039
169,36.611038
170,8.000040
171,13.291559
172,10.291520
173,13.755639
174,7.000000
175,17.583080
176,13.291559
177,29.258318
178,7.000000
179,29.538960
180,8.291520
181,18.874557
182,8.928240
183,21.856478
184,7.000000
185,26.078880
186,9.291520
187,16.755638
188,9.464120
189,17.464161
190,9.464120
191,29.161957
192,8.000040
193,39.457199
194,11.291559
195,37.005398
196,13.291520
197,23.683878
198,-1.000000
199,-1.000000
200,-1.000000
201,-1.000000
202,8.000000
203,13.291519
204,8.000000
205,11.464120
206,15.219759
207,26.683878
208,-1.000000
209,-1.000000
210,8.000000
211,21.856480
212,8.000040
213,19.464199
214,8.000000
215,16.755638
216,8.000000
217,15.291519
218,8.291520
219,13.583039
220,12.583039
221,29.682800
222,12.291520
223,17.583038
224,10.000000
225,30.921196
226,10.928240
227,30.229160
228,12.291519
229,34.830521
230,11.464160
231,39.299118
232,-1.000000
233,-1.000000
234,8.000000
235,48.009315
236,9.000000
237,19.583080
238,10.464120
239,29.542999
240,8.000000
241,11.464120
242,10.464120
243,24.683878
244,15.464120
245,55.911842
246,9.000040
247,13.000080
248,12.291519
249,22.874599
250,12.928240
251,16.392359
252,14.291520
253,29.047157
254,13.928239
255,31.139439
256,15.000080
257,19.000080
258,10.928240
259,19.646080
260,9.291520
261,58.075958
262,10.000000
263,26.000080
264,-1.000000
265,-1.000000
266,10.000000
267,22.490040
268,13.291519
269,16.755638
270,10.000000
271,14.000040
272,15.928239
273,50.287437
274,10.000000
275,24.000080
276,14.928240
277,31.856518
278,13.291519
279,41.841396
280,17.000080
281,30.211277
282,17.755680
283,27.047239
284,12.464120
285,24.464199
286,11.000000
287,32.166122
288,15.755679
289,36.212440
290,12.464120
291,17.755638
292,15.755679
293,21.755720
294,-1.000000
295,-1.000000
296,17.583038
297,57.579872
298,-1.000000
299,-1.000000
300,9.000000
301,21.165600
302,11.000000
303,18.211161
304,12.000040
305,32.000160
306,18.009359
307,30.684637
308,-1.000000
309,-1.000000
310,-1.000000
311,-1.000000
312,12.464120
313,28.147997
314,-1.000000
315,-1.000000
316,15.583039
317,26.338676
318,17.291559
319,28.583118
320,12.000000
321,20.000040
322,10.000000
323,16.928240
324,19.165239
325,37.495636
326,18.646080
327,27.574318
328,16.755638
329,31.258316
330,15.755680
331,31.802837
332,13.000040
333,18.291559
334,-1.000000
335,-1.000000
336,10.000000
337,12.000000
338,-1.000000
339,-1.000000
340,16.583038
341,30.583118
342,-1.000000
343,-1.000000
344,-1.000000
345,-1.000000
346,11.000000
347,20.165199
348,13.000000
349,30.776482
350,13.000000
351,22.464119
352,17.291559
353,23.291599
354,-1.000000
355,-1.000000
356,14.464119
357,31.552200
358,-1.000000
359,-1.000000
360,13.000000
361,74.350159
362,-1.000000
363,-1.000000
364,12.291520
365,26.748238
366,14.928240
367,21.856480
368,16.291519
369,19.755638
370,11.000000
371,37.153519
372,-1.000000
373,-1.000000
374,21.291599
375,35.874638
376,-1.000000
377,-1.000000
378,-1.000000
379,-1.000000
380,-1.000000
381,-1.000000
382,16.464119
383,20.464119
384,-1.000000
385,-1.000000
386,-1.000000
387,-1.000000
388,-1.000000
389,-1.000000
390,21.473478
391,32.684639
392,15.000000
393,49.290077
394,14.000000
395,31.320602
396,15.464119
397,22.675280
398,12.000000
399,18.928240
400,-1.000000
401,-1.000000
402,-1.000000
403,-1.000000
404,-1.000000
405,-1.000000
406,18.755638
407,37.338676
408,16.464119
409,25.181961
410,13.000000
411,17.000040
412,-1.000000
413,-1.000000
414,22.110199
415,29.574318
416,-1.000000
417,-1.000000
418,16.464119
419,20.464159
420,15.291519
421,18.755638
422,-1.000000
423,-1.000000
424,17.755638
425,33.439514
426,13.000000
427,16.464119
428,22.047157
429,29.258316
430,18.755638
431,32.975395
432,-1.000000
433,-1.000000
434,-1.000000
435,-1.000000
436,14.000000
437,36.539001
438,16.291519
439,19.755638
440,18.464119
441,23.755638
442,18.683878
443,30.683878
444,16.000000
445,19.464119
446,-1.000000
447,-1.000000
448,-1.000000
449,-1.000000
450,-1.000000
451,-1.000000
452,-1.000000
453,-1.000000
454,-1.000000
455,-1.000000
456,14.000000
457,20.000040
458,24.675280
459,40.139473
460,17.000000
461,49.529396
462,18.464119
463,33.392357
464,-1.000000
465,-1.000000
466,18.464119
467,21.928238
468,17.755638
469,29.975395
470,-1.000000
471,-1.000000
472,19.000000
473,21.000000
474,-1.000000
475,-1.000000
476,-1.000000
477,-1.000000
478,23.853441
479,27.317560
480,-1.000000
481,-1.000000
482,17.000000
483,28.135601
484,-1.000000
485,-1.000000
486,-1.000000
487,-1.000000
488,17.583038
489,22.874557
490,16.000000
491,20.000040
492,-1.000000
493,-1.000000
494,21.000000
495,26.464119
496,16.000000
497,20.000040
498,-1.000000
499,-1.000000
500,23.966799
501,36.186554
502,-1.000000
503,-1.000000
504,25.574318
505,36.865837
506,-1.000000
507,-1.000000
508,19.464119
509,31.629719
510,-1.000000
511,-1.000000
512,-1.000000
513,-1.000000
514,25.291559
515,47.300957
516,23.928278
517,29.392397
518,20.755638
519,24.755638
520,20.464119
521,31.675240
522,19.000000
523,40.071442
524,25.291559
525,59.466515
526,-1.000000
527,-1.000000
528,20.755638
529,27.683876
530,26.629360
531,36.629398
532,-1.000000
533,-1.000000
534,17.000000
535,25.000038
536,23.047157
537,47.439594
538,21.755638
539,48.213280
540,21.856478
541,34.784752
542,21.464119
543,31.856480
544,-1.000000
545,-1.000000
546,-1.000000
547,-1.000000
548,22.683878
549,56.760117
550,-1.000000
551,-1.000000
552,-1.000000
553,-1.000000
554,-1.000000
555,-1.000000
556,18.000000
557,20.000000
558,21.464119
559,39.464195
560,26.000078
561,32.000114
562,-1.000000
563,-1.000000
564,25.464159
565,29.464159
566,26.166077
567,33.094315
568,22.928318
569,41.299118
570,23.000040
571,35.165642
572,23.755638
573,35.047195
574,25.320597
575,73.720833
576,27.675240
577,52.754120
578,23.291599
579,33.874638
580,24.291519
581,30.291557
582,21.000000
583,24.464119
584,28.784716
585,91.041473
586,-1.000000
587,-1.000000
588,23.928280
589,36.430958
590,27.291559
591,31.291597
592,-1.000000
593,-1.000000
594,-1.000000
595,-1.000000
596,-1.000000
597,-1.000000
598,22.000000
599,34.717880
600,27.047157
601,52.213318
602,20.000000
603,30.583080
604,-1.000000
605,-1.000000
606,22.000000
607,49.495636
608,-1.000000
609,-1.000000
610,-1.000000
611,-1.000000
612,-1.000000
613,-1.000000
614,29.338720
615,38.094360
616,-1.000000
617,-1.000000
618,26.000040
619,45.300961
620,21.000000
621,40.078918
622,23.473478
623,40.148758
624,-1.000000
625,-1.000000
626,29.630196
627,45.584354
628,-1.000000
629,-1.000000
630,27.392397
631,39.784760
632,24.464119
633,42.557556
634,27.392397
635,46.995918
636,24.464119
637,35.599720
638,-1.000000
639,-1.000000
640,-1.000000
641,-1.000000
642,25.464119
643,44.751518
644,-1.000000
645,-1.000000
646,24.000000
647,27.464119
648,25.464119
649,30.755638
650,-1.000000
651,-1.000000
652,25.464119
653,32.675240
654,-1.000000
655,-1.000000
656,26.464119
657,56.557632
658,-1.000000
659,-1.000000
660,-1.000000
661,-1.000000
662,-1.000000
663,-1.000000
664,-1.000000
665,-1.000000
666,25.856480
667,41.021717
668,32.802841
669,49.385880
670,27.464159
671,48.182037
672,25.000000
673,35.392361
