tpep_pickup_datetime,tpep_dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2016-03-01 18:00:05,2016-03-01 18:07:55,-73.99984741210938,40.73844909667969,-73.98856353759764,40.7314682006836
2016-03-01 18:00:05,2016-03-01 18:15:38,-73.99578094482422,40.740249633789055,-73.98023986816406,40.751251220703125
2016-03-01 18:00:06,2016-03-01 18:04:45,-74.00521087646483,40.75128555297852,-73.99430084228516,40.75091171264648
2016-03-01 18:00:06,2016-03-01 18:11:24,-73.9752197265625,40.75160217285156,-73.95922088623048,40.76017761230469
2016-03-01 18:00:06,2016-03-01 18:09:56,-73.96943664550781,40.76031875610352,-73.98170471191406,40.74981689453125
2016-03-01 18:00:06,2016-03-01 18:26:07,-73.99889373779298,40.72248840332031,-73.98352813720702,40.66704940795898
2016-03-01 18:00:06,2016-03-01 18:35:19,-73.998046875,40.72037124633789,-73.9846420288086,40.75948715209961
2016-03-01 18:00:07,2016-03-01 18:23:14,-74.00656890869139,40.71368408203125,-73.9845962524414,40.74247741699219
2016-03-01 18:00:07,2016-03-01 18:26:27,-73.98228454589844,40.74014663696289,-73.986572265625,40.69625854492188
2016-03-01 18:00:07,2016-03-01 18:02:13,-73.9837875366211,40.74950408935546,-73.98623657226561,40.746070861816406
2016-03-01 18:00:08,2016-03-01 18:10:44,-73.96047973632812,40.8077507019043,-73.97853088378906,40.78328323364258
2016-03-01 18:00:08,2016-03-01 18:12:14,-73.96147155761719,40.77019119262695,-73.9774169921875,40.78624725341797
2016-03-01 18:00:08,2016-03-01 18:11:49,-74.00570678710938,40.725868225097656,-73.97805023193358,40.7374153137207
2016-03-01 18:00:08,2016-03-01 18:03:38,-73.98416900634764,40.72151565551758,-73.97634887695312,40.723194122314446
2016-03-01 18:00:09,2016-03-01 18:14:54,-74.00186920166014,40.740482330322266,-73.98863983154298,40.72098922729492
2016-03-01 18:00:09,2016-03-01 18:01:14,-73.93321990966798,40.75114822387695,-73.93313598632812,40.75104522705078
2016-03-01 18:00:09,2016-03-01 18:09:41,-73.96019744873048,40.77889251708984,-73.9704818725586,40.79417037963867
2016-03-01 18:00:09,2016-03-01 18:11:46,-73.96996307373048,40.7565803527832,-73.95774841308594,40.78142166137695
2016-03-01 18:00:09,2016-03-01 18:28:24,-73.98993682861328,40.734729766845696,-73.98509216308595,40.7576904296875
2016-03-01 18:00:10,2016-03-01 18:05:42,-73.97035217285155,40.75257110595703,-73.96228790283203,40.75554656982422
2016-03-01 18:00:10,2016-03-01 18:18:11,-73.97591400146483,40.781471252441406,-73.96141815185547,40.764278411865234
2016-03-01 18:00:10,2016-03-01 18:18:32,-73.92889404296875,40.736621856689446,-73.97241973876953,40.74219131469727
2016-03-01 18:00:10,2016-03-01 18:05:12,-74.0093994140625,40.72490692138672,-74.00372314453125,40.72956848144531
2016-03-01 18:00:10,2016-03-01 18:13:56,-74.0047378540039,40.7417106628418,-73.98470306396483,40.720260620117195
2016-03-01 18:00:11,2016-03-01 18:03:22,-73.97065734863281,40.78356552124024,-73.9710693359375,40.787952423095696
2016-03-01 18:00:11,2016-03-01 18:08:34,-73.97952270507811,40.74946212768555,-73.99092864990233,40.733795166015625
2016-03-01 18:00:11,2016-03-01 18:11:12,-73.97003936767578,40.768104553222656,-73.98365783691406,40.74902725219727
2016-03-01 18:00:11,2016-03-01 18:15:17,-73.94207763671875,40.82266616821289,-73.94883728027344,40.834259033203125
2016-03-01 18:00:11,2016-03-01 18:11:07,-73.95240783691406,40.77281951904297,-73.97758483886719,40.736629486083984
2016-03-01 18:00:11,2016-03-01 18:02:47,-73.9508285522461,40.770843505859375,-73.95068359375,40.77654266357422
2016-03-01 18:00:11,2016-03-01 18:10:01,-73.96173095703125,40.77529144287109,-73.96894836425781,40.760936737060554
2016-03-01 18:00:11,2016-03-01 18:26:58,-73.96324920654298,40.77178955078125,-73.99152374267578,40.74932098388672
2016-03-01 18:00:11,2016-03-01 18:05:45,-73.97735595703125,40.777786254882805,-73.972900390625,40.78342056274414
2016-03-01 18:00:11,2016-03-01 18:04:59,-73.97356414794923,40.74713134765625,-73.97757720947266,40.74245834350586
2016-03-01 18:00:12,2016-03-01 18:04:00,-73.97473907470702,40.75229263305664,-73.9822998046875,40.742630004882805
2016-03-01 18:00:12,2016-03-01 18:04:12,-73.98291015625,40.76148986816406,-73.98741912841797,40.76046752929688
2016-03-01 18:00:12,2016-03-01 18:32:33,-73.98380279541014,40.743988037109375,-73.96039581298828,40.77556991577149
2016-03-01 18:00:12,2016-03-01 18:06:31,-73.98351287841797,40.7467155456543,-73.97915649414062,40.751949310302734
2016-03-01 18:00:13,2016-03-01 18:12:51,-73.99198913574217,40.68465423583984,-73.97592163085938,40.6837272644043
2016-03-01 18:00:13,2016-03-01 18:50:50,-73.78957366943358,40.646141052246094,-73.99445343017578,40.74864959716797
2016-03-01 18:00:13,2016-03-01 18:14:43,-73.99500274658203,40.72478866577149,-74.00293731689453,40.7471809387207
2016-03-01 18:00:13,2016-03-01 18:03:56,-73.9861068725586,40.76245880126953,-73.98203277587889,40.771881103515625
2016-03-01 18:00:14,2016-03-01 18:13:37,-73.95589447021484,40.781856536865234,-73.97222137451173,40.76503753662109
2016-03-01 18:00:14,2016-03-01 18:14:38,-74.01508331298828,40.70919036865234,-73.9972152709961,40.72067642211913
2016-03-01 18:00:14,2016-03-01 18:05:48,-73.98500061035155,40.760379791259766,-73.97210693359375,40.75491714477539
2016-03-01 18:00:14,2016-03-01 18:08:30,-73.98758697509764,40.73912048339844,-73.991943359375,40.74383163452149
2016-03-01 18:00:14,2016-03-01 18:21:29,-73.97522735595702,40.76064300537109,-73.99345397949219,40.72722244262695
2016-03-01 18:00:14,2016-03-01 18:05:32,-73.97637939453125,40.785682678222656,-73.96617889404298,40.79487991333008
2016-03-01 18:00:14,2016-03-01 18:30:59,-73.9821014404297,40.76538848876953,-73.86495208740233,40.770469665527344
2016-03-01 18:00:14,2016-03-01 18:02:45,-73.98846435546875,40.7741584777832,-73.98283386230467,40.77903366088867
2016-03-01 18:00:15,2016-03-01 18:13:39,-74.00572204589844,40.7174186706543,-73.9798126220703,40.72711181640625
2016-03-01 18:00:15,2016-03-01 18:17:49,-73.98114013671875,40.750102996826165,-73.96678924560547,40.76683044433594
2016-03-01 18:00:15,2016-03-01 18:16:09,-73.9821014404297,40.762500762939446,-74.00315856933594,40.74898910522461
2016-03-01 18:00:16,2016-03-01 18:20:01,-74.0159454345703,40.71458435058594,-73.99366760253906,40.7487678527832
2016-03-01 18:00:16,2016-03-01 18:14:20,-73.99236297607422,40.73440170288086,-73.9930191040039,40.715816497802734
2016-03-01 18:00:16,2016-03-01 18:05:41,-73.97618865966798,40.788528442382805,-73.96609497070312,40.802371978759766
2016-03-01 18:00:16,2016-03-01 18:06:52,-74.00294494628906,40.760398864746094,-73.99383544921875,40.75236511230469
2016-03-01 18:00:16,2016-03-01 18:11:23,-73.94804382324217,40.782806396484375,-73.95990753173827,40.76121139526367
2016-03-01 18:00:16,2016-03-01 18:03:08,-74.0113525390625,40.71482467651367,-74.01654052734375,40.71599578857422
2016-03-01 18:00:16,2016-03-01 18:02:06,-73.78195190429686,40.644752502441406,-73.78395080566406,40.64628219604492
2016-03-01 18:00:17,2016-03-01 18:11:41,-74.0096664428711,40.71285629272461,-73.99212646484375,40.74323272705078
2016-03-01 18:00:17,2016-03-01 18:24:32,-73.99311828613281,40.72794342041016,-73.9789810180664,40.76179122924805
2016-03-01 18:00:18,2016-03-01 18:07:04,-74.0051040649414,40.71554565429688,-74.00785064697266,40.70806121826172
2016-03-01 18:00:18,2016-03-01 18:23:23,-73.94864654541014,40.78893661499024,-73.9814224243164,40.74953842163086
2016-03-01 18:00:18,2016-03-01 18:09:07,-74.00035858154298,40.72724151611328,-73.99767303466798,40.746490478515625
2016-03-01 18:00:18,2016-03-01 18:05:30,-73.95716857910156,40.770854949951165,-73.96538543701173,40.77452850341797
2016-03-01 18:00:18,2016-03-01 18:16:59,-73.9543228149414,40.76628112792969,-73.96782684326173,40.80134963989258
2016-03-01 18:00:18,2016-03-01 18:06:54,-73.97228240966798,40.78118896484375,-73.9535903930664,40.7871322631836
2016-03-01 18:00:18,2016-03-01 18:06:50,-73.96730041503906,40.78797912597656,-73.95642852783203,40.805530548095696
2016-03-01 18:00:18,2016-03-01 18:23:06,-73.99410247802734,40.74596786499024,-73.9813461303711,40.75545120239258
2016-03-01 18:00:18,2016-03-01 18:07:17,-73.9798583984375,40.78093338012695,-73.97976684570312,40.77372360229492
2016-03-01 18:00:19,2016-03-01 18:10:05,-73.9695816040039,40.76617813110352,-73.98265075683594,40.76839447021485
2016-03-01 18:00:19,2016-03-01 18:19:03,-73.96833038330078,40.762882232666016,-73.98820495605469,40.737014770507805
2016-03-01 18:00:19,2016-03-01 18:12:37,-73.97206115722656,40.7590217590332,-73.96154022216798,40.7683982849121
2016-03-01 18:00:19,2016-03-01 18:17:38,-73.97532653808595,40.756057739257805,-73.99040985107422,40.74689865112305
2016-03-01 18:00:20,2016-03-01 18:07:26,-73.99056243896483,40.73332977294922,-73.98600006103516,40.74386215209961
2016-03-01 18:00:20,2016-03-01 18:18:37,-73.98523712158203,40.74153137207031,-73.94953155517578,40.7735710144043
2016-03-01 18:00:20,2016-03-01 18:25:07,-73.96826934814453,40.76512145996094,-74.00066375732422,40.73736953735352
2016-03-01 18:00:20,2016-03-01 18:13:19,-73.99514007568358,40.72515869140625,-73.98783874511719,40.74911880493164
2016-03-01 18:00:20,2016-03-01 18:47:59,-73.78980255126953,40.646766662597656,-73.95665740966798,40.767276763916016
2016-03-01 18:00:20,2016-03-01 18:02:02,-73.95967864990233,40.771278381347656,-73.95466613769531,40.77060317993164
2016-03-01 18:00:20,2016-03-01 18:03:39,-73.97357177734375,40.763309478759766,-73.97846221923827,40.76491165161133
2016-03-01 18:00:21,2016-03-01 18:10:19,-73.98004913330078,40.76577377319336,-73.99150085449217,40.74982833862305
2016-03-01 18:00:21,2016-03-01 18:08:13,-73.99040222167967,40.72877502441406,-74.00081634521484,40.73653030395508
2016-03-01 18:00:21,2016-03-01 18:18:49,-73.96578216552734,40.77205657958984,-73.92389678955078,40.74348449707031
2016-03-01 18:00:21,2016-03-01 18:05:30,-73.97142791748048,40.763370513916016,-73.96121215820312,40.77931594848633
2016-03-01 18:00:21,2016-03-01 18:06:43,-73.969970703125,40.758159637451165,-73.97906494140625,40.7557029724121
2016-03-01 18:00:21,2016-03-01 18:17:25,-73.9787826538086,40.75306701660156,-74.00439453125,40.707427978515625
2016-03-01 18:00:21,2016-03-01 18:06:26,-73.94613647460938,40.77305603027344,-73.95731353759764,40.76420211791992
2016-03-01 18:00:21,2016-03-01 18:04:34,-73.9824676513672,40.73587417602539,-73.98800659179686,40.737957000732415
2016-03-01 18:00:21,2016-03-01 19:01:43,-74.00493621826173,40.707069396972656,-73.94635009765625,40.83831024169922
2016-03-01 18:00:21,2016-03-01 18:14:18,-73.98973083496092,40.733211517333984,-74.01378631591797,40.71762847900391
2016-03-01 18:00:22,2016-03-01 18:12:01,-73.9879150390625,40.7749137878418,-73.96769714355469,40.79764938354492
2016-03-01 18:00:22,2016-03-01 18:25:56,-73.98460388183594,40.728477478027344,-73.985107421875,40.75539016723633
2016-03-01 18:00:22,2016-03-01 18:02:05,-73.96784973144531,40.79217147827149,-73.97433471679686,40.78738784790039
2016-03-01 18:00:22,2016-03-01 18:04:40,-73.99232482910156,40.74362564086913,-73.98785400390625,40.74942398071289
2016-03-01 18:00:22,2016-03-01 18:09:28,-73.97525787353516,40.75587844848633,-73.98152160644531,40.764408111572266
2016-03-01 18:00:22,2016-03-01 18:17:25,-73.9821014404297,40.73992156982422,-73.95352172851561,40.77693939208984
2016-03-01 18:00:22,2016-03-01 18:46:16,-73.99507141113281,40.740028381347656,-73.99072265625,40.66047668457031
2016-03-01 18:00:22,2016-03-01 18:06:10,-73.99159240722656,40.752323150634766,-74.00139617919923,40.749019622802734
2016-03-01 18:00:23,2016-03-01 18:19:32,-73.95146942138672,40.77025604248047,-73.98062133789062,40.741077423095696
2016-03-01 18:00:23,2016-03-01 18:11:41,-73.97602844238281,40.7602424621582,-73.96226501464845,40.77545928955078
2016-03-01 18:00:23,2016-03-01 18:12:05,-73.95064544677734,40.78647613525391,-73.97602081298828,40.78640365600586
2016-03-01 18:00:23,2016-03-01 18:11:23,-73.99148559570312,40.77015686035156,-73.9748306274414,40.7791404724121
2016-03-01 18:00:23,2016-03-01 18:17:57,-73.97029876708984,40.756153106689446,-73.9821014404297,40.774726867675774
2016-03-01 18:00:23,2016-03-01 18:08:34,-73.94770050048828,40.775421142578125,-73.95525360107422,40.78567886352539
2016-03-01 18:00:23,2016-03-01 18:18:01,-73.94869995117188,40.77384948730469,-73.97148895263672,40.76628875732422
2016-03-01 18:00:24,2016-03-01 18:10:59,-74.01123046875,40.7149658203125,-74.00825500488281,40.73272705078125
2016-03-01 18:00:24,2016-03-01 18:08:42,-73.99629211425781,40.764068603515625,-73.97868347167967,40.752639770507805
2016-03-01 18:00:24,2016-03-01 18:11:56,-73.97210693359375,40.79394912719727,-73.95120239257811,40.82025909423828
2016-03-01 18:00:24,2016-03-01 18:21:00,-73.98397064208984,40.75509643554688,-74.00765991210938,40.740665435791016
2016-03-01 18:00:24,2016-03-01 18:18:41,-73.9745864868164,40.75594711303711,-73.95587158203125,40.78184509277344
2016-03-01 18:00:24,2016-03-01 18:16:36,-74.01641845703125,40.70994186401367,-73.99433135986328,40.75587844848633
2016-03-01 18:00:24,2016-03-01 18:11:41,-73.98342132568358,40.76552963256836,-73.96054840087889,40.769718170166016
2016-03-01 18:00:24,2016-03-01 18:25:25,-73.97837829589844,40.75442123413086,-73.87991333007811,40.76937103271485
2016-03-01 18:00:24,2016-03-01 18:04:56,-73.99595642089844,40.74365234375,-74.00560760498048,40.727096557617195
2016-03-01 18:00:24,2016-03-01 18:14:16,-74.00028991699219,40.73775100708008,-73.9791717529297,40.723670959472656
2016-03-01 18:00:24,2016-03-01 18:20:05,-73.98209381103516,40.76876831054688,-73.94869995117188,40.796669006347656
2016-03-01 18:00:24,2016-03-01 18:07:04,-73.97871398925781,40.75311279296875,-73.96778869628906,40.7556037902832
2016-03-01 18:00:25,2016-03-01 18:13:25,-73.97440338134764,40.75344467163086,-73.99116516113281,40.75021362304688
2016-03-01 18:00:25,2016-03-01 18:09:14,-73.96566772460938,40.771263122558594,-73.9490737915039,40.7750358581543
2016-03-01 18:00:25,2016-03-01 18:02:39,-73.97222137451173,40.7862663269043,-73.9783706665039,40.777935028076165
2016-03-01 18:00:25,2016-03-01 18:06:17,-73.9508056640625,40.79755401611328,-73.946533203125,40.790626525878906
2016-03-01 18:00:25,2016-03-01 18:10:55,-74.00808715820312,40.72264862060546,-73.99494171142578,40.75012969970703
2016-03-01 18:00:25,2016-03-01 18:07:04,-73.97193145751953,40.74982070922852,-73.98207092285155,40.740131378173835
2016-03-01 18:00:26,2016-03-01 18:10:48,-73.98490905761719,40.7592658996582,-73.98412322998048,40.77389144897461
2016-03-01 18:00:26,2016-03-01 18:05:31,-73.9659423828125,40.795169830322266,-73.98077392578125,40.7749252319336
2016-03-01 18:00:26,2016-03-01 18:12:41,-73.97064208984375,40.75501251220703,-73.97979736328125,40.734912872314446
2016-03-01 18:00:26,2016-03-01 18:19:52,-73.99017333984375,40.731910705566406,-73.99211120605469,40.75349807739258
2016-03-01 18:00:27,2016-03-01 18:18:16,-73.99195098876953,40.73833465576172,-73.9858169555664,40.75188827514648
2016-03-01 18:00:27,2016-03-01 18:16:26,-73.98202514648438,40.771678924560554,-73.98670959472656,40.75525665283203
2016-03-01 18:00:27,2016-03-01 18:09:42,-74.00182342529298,40.73044967651367,-73.9930648803711,40.74648666381836
2016-03-01 18:00:27,2016-03-01 18:27:12,-73.97760009765625,40.75323867797852,-73.86148834228516,40.76812744140625
2016-03-01 18:00:28,2016-03-01 18:08:34,-73.97476196289062,40.7636604309082,-73.97916412353516,40.75523376464844
2016-03-01 18:00:28,2016-03-01 18:09:25,-73.96900177001953,40.759037017822266,-73.95372009277344,40.78131866455078
2016-03-01 18:00:28,2016-03-01 18:06:15,-73.99565887451173,40.72449493408203,-73.99081420898438,40.733882904052734
2016-03-01 18:00:28,2016-03-01 18:00:33,-73.94573974609375,40.7516975402832,-73.94573211669923,40.75169372558594
2016-03-01 18:00:28,2016-03-01 18:27:34,-73.95419311523438,40.76594161987305,-73.89107513427734,40.738967895507805
2016-03-01 18:00:28,2016-03-01 18:18:53,-73.98902893066406,40.74786376953125,-74.00425720214845,40.74788665771485
2016-03-01 18:00:28,2016-03-01 18:08:48,-73.97055053710938,40.75900650024414,-73.98069763183594,40.737991333007805
2016-03-01 18:00:28,2016-03-01 18:04:08,-73.96778869628906,40.79463577270508,-73.96968841552734,40.79779815673828
2016-03-01 18:00:28,2016-03-01 18:13:54,-73.99370574951173,40.74585723876953,-73.98539733886719,40.73834609985352
2016-03-01 18:00:29,2016-03-01 18:58:26,-74.01524353027342,40.70821380615234,-73.93730926513672,40.84869766235352
2016-03-01 18:00:29,2016-03-01 18:12:22,-73.98686981201173,40.75566101074219,-73.99011993408203,40.741920471191406
2016-03-01 18:00:29,2016-03-01 18:05:07,-73.99929809570312,40.753509521484375,-73.9954376220703,40.76464080810546
2016-03-01 18:00:29,2016-03-01 18:06:23,-74.00515747070312,40.72723388671875,-74.005615234375,40.71934509277344
2016-03-01 18:00:29,2016-03-01 18:04:35,-73.98118591308595,40.74615859985352,-73.97501373291014,40.74769973754882
2016-03-01 18:00:29,2016-03-01 18:08:04,-73.94981384277344,40.77580261230469,-73.95775604248048,40.78216171264648
2016-03-01 18:00:29,2016-03-01 18:19:14,-73.97374725341797,40.75680541992188,-73.95319366455078,40.77951431274414
2016-03-01 18:00:29,2016-03-01 18:29:18,-73.99884033203125,40.72357177734375,-73.97686767578125,40.6759033203125
2016-03-01 18:00:29,2016-03-01 18:12:47,-73.99205780029298,40.7452392578125,-73.98834991455078,40.74105072021485
2016-03-01 18:00:29,2016-03-01 18:16:31,-73.97242736816406,40.74388122558594,-73.99827575683594,40.7412109375
2016-03-01 18:00:29,2016-03-01 18:05:03,-73.99992370605469,40.72171401977539,-74.0107421875,40.7166862487793
2016-03-01 18:00:29,2016-03-01 18:20:19,-73.9638671875,40.7613410949707,-73.99906158447266,40.73452758789063
2016-03-01 18:00:29,2016-03-01 18:09:08,-73.96244049072266,40.77009201049805,-73.9561996459961,40.77557373046875
2016-03-01 18:00:29,2016-03-01 18:43:49,-73.77684020996092,40.64505386352539,-73.98368835449217,40.73092269897461
2016-03-01 18:00:29,2016-03-01 18:23:31,-73.99188995361328,40.74430084228516,-73.96795654296875,40.75796890258789
2016-03-01 18:00:29,2016-03-01 18:19:53,-73.96932983398438,40.76371383666992,-73.9736099243164,40.78961944580078
2016-03-01 18:00:29,2016-03-01 18:05:15,-73.98150634765625,40.765823364257805,-73.98934173583984,40.762577056884766
2016-03-01 18:00:29,2016-03-01 18:16:36,-73.98748779296875,40.75520324707031,-74.00741577148438,40.71992874145508
2016-03-01 18:00:30,2016-03-01 18:03:21,-73.97866821289062,40.78243255615234,-73.97423553466798,40.7885627746582
2016-03-01 18:00:30,2016-03-01 18:13:45,-73.99465942382812,40.75257873535156,-73.98768615722656,40.7429313659668
2016-03-01 18:00:30,2016-03-01 18:20:21,-73.97999572753906,40.7591667175293,-73.97720336914062,40.72931289672852
2016-03-01 18:00:30,2016-03-01 18:13:35,-73.97470855712889,40.74992370605469,-73.95320892333984,40.7768440246582
2016-03-01 18:00:30,2016-03-01 18:05:41,-74.00548553466798,40.74831771850586,-73.995361328125,40.74404525756836
2016-03-01 18:00:30,2016-03-01 18:29:47,-74.01145172119139,40.70312881469727,-73.98004913330078,40.75104904174805
2016-03-01 18:00:31,2016-03-01 18:20:50,-73.95806884765625,40.781734466552734,-73.95917510986328,40.81686782836913
2016-03-01 18:00:31,2016-03-01 18:12:27,-73.96513366699219,40.75933837890625,-73.98326873779298,40.7316780090332
2016-03-01 18:00:31,2016-03-01 18:11:48,-73.98287200927734,40.76651763916016,-73.97565460205078,40.787071228027344
2016-03-01 18:00:32,2016-03-01 18:02:14,-73.99549865722656,40.74406433105469,-73.99162292480467,40.74225616455078
2016-03-01 18:00:32,2016-03-01 18:22:31,-73.97161102294923,40.76015853881836,-73.99846649169923,40.740039825439446
2016-03-01 18:00:32,2016-03-01 18:07:15,-73.98489379882812,40.75783157348633,-73.99092102050781,40.77045822143555
2016-03-01 18:00:32,2016-03-01 18:04:55,-73.9986801147461,40.717239379882805,-73.99977111816406,40.724609375
2016-03-01 18:00:32,2016-03-01 18:22:44,-74.01030731201173,40.7193603515625,-73.98355865478516,40.74689102172852
2016-03-01 18:00:32,2016-03-01 18:16:10,-73.96985626220702,40.78472137451172,-73.97157287597656,40.75940704345703
2016-03-01 18:00:32,2016-03-01 18:09:54,-73.99298095703125,40.736698150634766,-74.01009368896483,40.73363494873047
2016-03-01 18:00:33,2016-03-01 18:10:56,-74.00768280029298,40.70473861694336,-74.01585388183594,40.70672607421875
2016-03-01 18:00:33,2016-03-01 18:19:25,-73.97704315185547,40.75231170654297,-73.96731567382812,40.788188934326165
2016-03-01 18:00:33,2016-03-01 18:11:01,-73.96544647216798,40.79073333740234,-73.95329284667967,40.77958679199219
2016-03-01 18:00:33,2016-03-01 18:12:30,-73.9869613647461,40.776161193847656,-73.97264099121092,40.79608917236328
2016-03-01 18:00:33,2016-03-01 18:14:09,-73.98297882080078,40.760860443115234,-73.96294403076173,40.766448974609375
2016-03-01 18:00:33,2016-03-01 18:05:41,-73.9539794921875,40.778839111328125,-73.94281005859375,40.78831481933594
2016-03-01 18:00:33,2016-03-01 18:09:04,-73.96288299560547,40.77482986450195,-73.95556640625,40.799610137939446
2016-03-01 18:00:34,2016-03-01 18:11:37,-73.96455383300781,40.7640495300293,-73.97667694091797,40.74987411499024
2016-03-01 18:00:34,2016-03-01 18:06:01,-73.94585418701173,40.77781677246094,-73.9601058959961,40.77056121826172
2016-03-01 18:00:34,2016-03-01 18:08:35,-73.95636749267578,40.775390625,-73.97798156738281,40.783111572265625
