TaskID,FinishTime
0,0.000000
1,58.923996
2,0.000000
3,35.552963
4,0.000000
5,39.395676
6,0.000000
7,8.000080
8,0.000000
9,42.332245
10,0.000000
11,129.430298
12,0.000000
13,40.000244
14,0.000000
15,8.000080
16,4.000000
17,22.330399
18,0.000000
19,24.980160
20,1.000000
21,97.995361
22,1.000000
23,85.000549
24,1.000000
25,5.000000
26,2.000000
27,30.844559
28,6.000000
29,32.229919
30,7.000000
31,115.512070
32,3.000000
33,30.712959
34,7.000000
35,94.727356
36,8.000000
37,40.741516
38,5.000000
39,22.435680
40,7.000000
41,63.710159
42,7.000000
43,15.000080
44,8.000000
45,16.000080
46,8.000000
47,60.000320
48,9.000000
49,149.628082
50,9.000000
51,86.872238
52,9.000000
53,47.157837
54,9.000000
55,68.194962
56,9.000000
57,36.712959
58,14.000000
59,40.229919
60,10.000000
61,61.068878
62,10.000000
63,45.552963
64,10.000000
65,82.993591
66,14.000000
67,54.000244
68,11.000000
69,103.261124
70,11.000000
71,24.856480
72,16.000000
73,37.166080
74,12.000000
75,29.435680
76,12.000000
77,22.583038
78,14.000000
79,46.741600
80,14.000000
81,103.353851
82,14.000000
83,95.191589
84,15.000000
85,39.331200
86,15.000000
87,68.814804
88,15.000000
89,91.000549
90,17.000000
91,135.862091
92,17.000000
93,25.000080
94,17.000000
95,117.955994
96,17.000000
97,35.330399
98,23.000000
99,41.330399
100,24.000000
101,44.784721
102,24.000000
103,71.159599
104,20.000000
105,30.583038
106,21.000000
107,83.865356
108,21.000000
109,45.331200
110,21.000000
111,45.331200
112,26.000000
113,32.928238
114,22.000000
115,30.000080
116,26.000000
117,48.271202
118,23.000000
119,47.000160
120,27.000000
121,55.000160
122,27.000000
123,80.814804
124,23.000000
125,47.000160
126,23.000000
127,82.194885
128,28.000000
129,38.583038
130,29.000000
131,94.848724
132,25.000000
133,69.542404
134,25.000000
135,77.000320
136,29.000000
137,68.395676
138,26.000000
139,64.157837
140,26.000000
141,38.000080
142,27.000000
143,106.900482
144,27.000000
145,76.153198
146,27.000000
147,89.097046
148,27.000000
149,117.067291
150,27.000000
151,138.499603
152,28.000000
153,32.000000
154,32.000000
155,63.749199
156,28.000000
157,59.241196
158,29.000000
159,118.353760
160,29.000000
161,96.290802
162,33.000000
163,57.000160
164,33.000000
165,51.330399
166,33.000000
167,37.000000
168,30.000000
169,36.928238
170,30.000000
171,120.863129
172,30.000000
173,107.872162
174,31.000000
175,111.895523
176,37.000000
177,110.430634
178,33.000000
179,145.641754
180,37.000000
181,47.583038
182,34.000000
183,70.000160
184,34.000000
185,58.980164
186,34.000000
187,111.872162
188,35.000000
189,48.856480
190,35.000000
191,45.583038
192,36.000000
193,169.147339
194,36.000000
195,84.497681
196,36.000000
197,99.498398
198,36.000000
199,122.810730
200,36.000000
201,54.330399
202,37.000000
203,116.699921
204,37.000000
205,155.389923
206,42.000000
207,63.166161
208,42.000000
209,66.000160
210,42.000000
211,48.928238
212,39.000000
213,57.330399
214,39.000000
215,118.900391
216,43.000000
217,57.422318
218,39.000000
219,77.157761
220,43.000000
221,115.111450
222,40.000000
223,71.749199
224,44.000000
225,91.159607
226,40.000000
227,152.000641
228,40.000000
229,64.331200
230,44.000000
231,74.199524
232,46.000000
233,108.354156
234,43.000000
235,63.784721
236,43.000000
237,116.430725
238,43.000000
239,90.159607
240,45.000000
241,63.330399
242,45.000000
243,62.435684
244,47.000000
245,136.353851
246,47.000000
247,116.397842
248,47.000000
249,170.224152
250,51.000000
251,93.332321
252,48.000000
253,103.570160
254,49.000000
255,79.199524
256,53.000000
257,79.229919
258,53.000000
259,182.430298
260,49.000000
261,140.477280
262,53.000000
263,70.435684
264,50.000000
265,76.229919
266,50.000000
267,136.533752
268,50.000000
269,118.235352
270,50.000000
271,60.583038
272,55.000000
273,176.656067
274,51.000000
275,106.425995
276,52.000000
277,80.000160
278,52.000000
279,58.928238
280,53.000000
281,77.980164
282,54.000000
283,128.940491
284,58.000000
285,62.000000
286,58.000000
287,100.332245
288,54.000000
289,98.542404
290,58.000000
291,146.453918
292,59.000000
293,81.271202
294,55.000000
295,118.498398
296,55.000000
297,149.064392
298,61.928238
299,100.086075
300,56.000000
301,87.241119
302,56.000000
303,118.865356
304,56.000000
305,104.497681
306,56.000000
307,104.497757
308,60.000000
309,102.142883
310,57.000000
311,110.814804
312,57.000000
313,85.000160
314,58.000000
315,80.271202
316,59.000000
317,94.553040
318,60.000000
319,112.307129
320,64.000000
321,86.271202
322,60.000000
323,80.784721
324,60.000000
325,105.078003
326,60.000000
327,171.140259
328,61.000000
329,71.583038
330,65.000000
331,184.466248
332,69.000076
333,152.139114
334,62.000000
335,66.000000
336,62.000000
337,93.241196
338,65.000000
339,108.266876
340,65.000000
341,89.980164
342,65.000000
343,93.000160
344,69.000000
345,156.727448
346,67.000000
347,84.435684
348,71.000000
349,95.980164
350,67.000000
351,81.422318
352,74.928238
353,78.928238
354,74.928238
355,113.503113
356,72.000000
357,124.307129
358,68.000000
359,85.435684
360,69.000000
361,115.130554
362,74.000000
363,110.660797
364,70.000000
365,165.247681
366,70.000000
367,130.531281
368,71.000000
369,155.000488
370,71.000000
371,92.166161
372,71.000000
373,155.000549
374,72.000000
375,117.431519
376,73.000000
377,203.046967
378,77.000000
379,95.330399
380,77.000000
381,122.431595
382,77.000000
383,91.422318
384,75.000000
385,131.427368
386,75.000000
387,83.000076
388,79.000000
389,107.000153
390,75.000000
391,99.331200
392,75.000000
393,120.078003
394,76.000000
395,175.035919
396,77.000000
397,101.000160
398,78.000000
399,144.091278
400,82.000000
401,138.427277
402,82.000000
403,113.241119
404,78.000000
405,206.312958
406,79.000000
407,145.573669
408,83.000000
409,200.235596
410,80.000000
411,173.723511
412,80.000000
413,90.583038
414,80.000000
415,97.435684
416,84.000000
417,98.422241
418,86.000000
419,179.552643
420,82.000000
421,92.583038
422,-1.000000
423,-1.000000
424,89.000000
425,161.111450
426,90.000000
427,121.241196
428,90.000000
429,124.871445
430,91.000000
431,129.574799
432,87.000000
433,111.980072
434,91.000000
435,171.895447
436,87.000000
437,104.435684
438,92.000000
439,150.923996
440,93.000000
441,235.212006
442,89.000000
443,97.000076
444,89.000000
445,151.865356
446,89.000000
447,106.435684
448,94.000000
449,106.000076
450,90.000000
451,100.583038
452,90.000000
453,131.569519
454,90.000000
455,122.741608
456,94.000000
457,160.091278
458,91.000000
459,129.157761
460,95.000000
461,127.741608
462,91.000000
463,133.332245
464,95.000000
465,213.051605
466,91.000000
467,119.000153
468,92.000000
469,126.176239
470,98.000000
471,112.422241
472,98.000000
473,141.266876
474,94.000000
475,116.271194
476,98.000000
477,148.120163
478,98.000000
479,160.865356
480,99.000000
481,151.307129
482,96.000000
483,175.900391
484,100.000000
485,118.330399
486,97.000000
487,117.784714
488,101.000000
489,196.247681
490,97.000000
491,162.483276
492,98.000000
493,129.749207
494,106.000076
495,119.856552
496,102.000000
497,126.331207
498,100.000000
499,145.078003
500,100.000000
501,168.235352
502,100.000000
503,132.000153
504,100.000000
505,154.991196
506,104.000000
507,153.960327
508,102.000000
509,151.960327
510,106.000000
511,192.626160
512,102.000000
513,119.435684
514,107.000000
515,135.844559
516,103.000000
517,207.231110
518,107.000000
519,148.569443
520,107.000000
521,111.000000
522,108.000000
523,118.583038
524,104.000000
525,142.157837
526,108.000000
527,162.991196
528,108.000000
529,147.395599
530,109.000000
531,195.810730
532,109.000000
533,238.430298
534,105.000000
535,154.153122
536,109.000000
537,121.000076
538,112.928238
539,127.350555
540,106.000000
541,114.000076
542,112.928238
543,174.507843
544,106.000000
